0.00-23.00 press up
4:15.51 steer 2167
4:15.52 steer 0
4:15.87 steer 2940
4:15.89 steer 22296
4:15.90 steer 22688
4:15.91 steer 24094
4:15.92 steer 26039
4:15.93 steer 28066
4:15.94 steer 31807
4:15.95 steer 33135
4:15.96 steer 34145
4:15.97 steer 34493
4:15.98 steer 33282
4:15.99 steer 31124
4:16.00 steer 13075
4:16.01 steer 0
4:16.44 steer -1105
4:16.46 steer -19628
4:16.48 steer -40214
4:16.49 steer -56411
4:16.50 steer -57714
4:16.51 steer -65536
4:16.58 steer -64921
4:16.59 steer -63756
4:16.60 steer -61955
4:16.61 steer -59356
4:16.62 steer -54232
4:16.63 steer -37688
4:16.64 steer -34007
4:16.65 steer -15392
4:16.66 steer -14644
4:16.67 steer -13892
4:16.68 steer -13288
4:16.70 steer -37271
4:16.71 steer -53716
4:16.72 steer -65536
4:16.78-4:16.88 press down
4:17.17 steer -65212
4:17.18 steer -63464
4:17.19 steer -47886
4:17.20 steer -22692
4:17.21 steer -7518
4:17.22 steer -4901
4:17.23 steer -2075
4:17.24 steer 0
4:17.46 steer 14857
4:17.47 steer 16417
4:17.48 steer 19055
4:17.49 steer 36693
4:17.50 steer 38656
4:17.51 steer 41133
4:17.52 steer 46168
4:17.53 steer 48251
4:17.54 steer 49996
4:17.55 steer 52501
4:17.56 steer 53411
4:17.57 steer 53794
4:17.58 steer 52742
4:17.59 steer 50551
4:17.60 steer 28750
4:17.61 steer 3052
4:17.62 steer 745
4:17.63 steer 0
4:17.78 steer -1311
4:17.79 steer -3497
4:17.80 steer -5424
4:17.81 steer -6976
4:17.82 steer -9252
4:17.83 steer -10121
4:17.84 steer -11293
4:17.85 steer -13426
4:17.86 steer -30567
4:17.87 steer -33463
4:17.88 steer -50498
4:17.89 steer -54258
4:17.90 steer -56425
4:17.91 steer -65536
4:17.93 steer -65217
4:17.94 steer -64100
4:17.95 steer -61799
4:17.96 steer -45707
4:17.97 steer -41604
4:17.98 steer -22353
4:17.99 steer -20447
4:18.00 steer -3013
4:18.01 steer 0
4:18.10 steer 14605
4:18.11 steer 16607
4:18.12 steer 36808
4:18.13 steer 38548
4:18.14 steer 44042
4:18.15 steer 48975
4:18.17 steer 51932
4:18.18 steer 65536
4:18.25 steer 64015
4:18.27 steer 43911
4:18.28 steer 14238
4:18.29 steer 0
4:18.39 steer -3132
4:18.40 steer -24865
4:18.41 steer -44473
4:18.42 steer -46533
4:18.43 steer -62662
4:18.44 steer -65536
4:18.53 steer -65182
4:18.54 steer -64214
4:18.55 steer -62561
4:18.56 steer -39778
4:18.57 steer -37408
4:18.58 steer -14121
4:18.59 steer -12158
4:18.60 steer -7582
4:18.61 steer -6002
4:18.62 steer -4738
4:18.63 steer -3726
4:18.64 steer -2256
4:18.65 steer -1435
4:18.66 steer 0
4:18.70 steer 8396
4:18.71 steer 9403
4:18.72 steer 11362
4:18.73 steer 13674
4:18.74 steer 35734
4:18.75 steer 62639
4:18.76 steer 65536
4:19.11 steer 64905
4:19.12 steer 62336
4:19.13 steer 23241
4:19.14 steer 5662
4:19.15 steer 2660
4:19.16 steer 0
4:19.91 steer 710
4:19.92 steer 1286
4:19.93 steer 1761
4:19.94 steer 2433
4:19.95 steer 2719
4:19.96 steer 3729
4:19.97 steer 22385
4:19.98 steer 24436
4:19.99 steer 44037
4:20.00 steer 46491
4:20.01 steer 65536
4:20.63 steer 62836
4:20.64 steer 46659
4:20.65 steer 44982
4:20.66 steer 25089
4:20.67 steer 22798
4:20.68 steer 0
4:21.07 steer -2926
4:21.08 steer -5522
4:21.09 steer -10451
4:21.10 steer -12499
4:21.11 steer -14201
4:21.12 steer -15587
4:21.13 steer -16786
4:21.14 steer -18562
4:21.15 steer -19192
4:21.16 steer -19685
4:21.17 steer -20080
4:21.18 steer -19410
4:21.19 steer -17068
4:21.20 steer 0
4:21.54 steer -2458
4:21.55 steer -18543
4:21.56 steer -21424
4:21.57 steer -23488
4:21.58 steer -25530
4:21.59 steer -27241
4:21.60 steer -29608
4:21.61 steer -30408
4:21.62 steer -31048
4:21.63 steer -31585
4:21.65 steer -31351
4:21.66 steer -31213
4:21.67 steer -30979
4:21.68 steer -30812
4:21.69 steer -30537
4:21.70 steer -30122
4:21.71 steer -27449
4:21.72 steer -24713
4:21.73 steer -5529
4:21.74 steer -3685
4:21.75 steer -1983
4:21.76 steer 0
4:22.15 steer -703
4:22.16 steer -2375
4:22.17 steer -5795
4:22.18 steer -7190
4:22.19 steer -8394
4:22.20 steer -9380
4:22.21 steer -10999
4:22.22 steer -11954
4:22.23 steer -13431
4:22.24 steer -15445
4:22.25 steer -17926
4:22.26 steer -20658
4:22.27 steer -25736
4:22.28 steer -27610
4:22.29 steer -30307
4:22.30 steer -31307
4:22.31 steer -32041
4:22.32 steer -32447
4:22.34 steer -31424
4:22.35 steer -28816
4:22.36 steer -27814
4:22.37 steer -26415
4:22.38 steer -25917
4:22.39 steer -25507
4:22.40 steer -25092
4:22.41 steer -24385
4:22.42 steer -22894
4:22.43 steer -20713
4:22.44 steer -1600
4:22.45 steer 0
4:22.94 steer 3435
4:22.95 steer 18997
4:22.96 steer 19619
4:22.97 steer 20197
4:22.98 steer 20958
4:22.99 steer 24681
4:23.00 steer 27346
4:23.01 steer 30188
4:23.02 steer 48157
4:23.03 steer 50946
4:23.04 steer 65536
4:23.75 steer 64315
4:23.76 steer 61701
4:23.77 steer 41152
4:23.78 steer 38608
4:23.79 steer 15289
4:23.80 steer 0
4:23.87 steer 20176
4:23.88 steer 21096
4:23.89 steer 23745
4:23.90 steer 44145
4:23.91 steer 63545
4:23.92 steer 65536
4:24.04 steer 65086
4:24.05 steer 62595
4:24.06 steer 22410
4:24.07 steer 2857
4:24.08 steer 0
4:24.22 steer 13722
4:24.23 steer 15500
4:24.24 steer 31791
4:24.25 steer 33470
4:24.26 steer 55696
4:24.27 steer 57398
4:24.28 steer 65536
4:24.44 steer 64157
4:24.45 steer 48179
4:24.46 steer 21612
4:24.47 steer 2309
4:24.48 steer 0
4:24.78 steer 2834
4:24.79 steer 22477
4:24.80 steer 25787
4:24.81 steer 40998
4:24.82 steer 57902
4:24.84 steer 65536
4:25.15 steer 65313
4:25.16 steer 63820
4:25.17 steer 46101
4:25.18 steer 23569
4:25.19 steer 20945
4:25.20 steer 0
4:25.23 steer 15353
4:25.24 steer 18142
4:25.25 steer 44562
4:25.26 steer 47097
4:25.27 steer 65536
4:25.37 steer 64875
4:25.38 steer 62150
4:25.39 steer 22094
4:25.40 steer 2304
4:25.41 steer 0
4:26.13 steer 1634
4:26.14 steer 4318
4:26.15 steer 5570
4:26.16 steer 6680
4:26.17 steer 7612
4:26.18 steer 9116
4:26.19 steer 10213
4:26.20 steer 10614
4:26.22 steer 10935
4:26.23 steer 11552
4:26.24 steer 11986
4:26.25 steer 12412
4:26.26 steer 12864
4:26.27 steer 14330
4:26.28 steer 15199
4:26.29 steer 15922
4:26.30 steer 16527
4:26.31 steer 17385
4:26.32 steer 17908
4:26.33 steer 18142
4:26.34 steer 18451
4:26.35 steer 19133
4:26.36 steer 19786
4:26.37 steer 20337
4:26.38 steer 21296
4:26.39 steer 21681
4:26.40 steer 21988
4:26.41 steer 22247
4:26.42 steer 22619
4:26.43 steer 22752
4:26.44 steer 22871
4:26.46 steer 23156
4:26.48 steer 23337
4:26.49 steer 23782
4:26.50 steer 24440
4:26.51 steer 25250
4:26.52 steer 26046
4:26.53 steer 26736
4:26.54 steer 27839
4:26.55 steer 28238
4:26.56 steer 28585
4:26.57 steer 29085
4:26.58 steer 29261
4:26.59 steer 29404
4:26.60 steer 29530
4:26.61 steer 29631
4:26.62 steer 29936
4:26.63 steer 30388
4:26.64 steer 30911
4:26.65 steer 31342
4:26.66 steer 31727
4:26.67 steer 32034
4:26.68 steer 32440
4:26.69 steer 32592
4:26.70 steer 32700
4:26.72 steer 32936
4:26.74 steer 33096
4:26.75 steer 33211
4:26.76 steer 33613
4:26.77 steer 34014
4:26.78 steer 34752
4:26.79 steer 35491
4:26.80 steer 36567
4:26.81 steer 36943
4:26.82 steer 37230
4:26.83 steer 37431
4:26.84 steer 37581
4:26.85 steer 37700
4:26.86 steer 37872
4:26.90 steer 38124
4:26.91 steer 38202
4:26.93 steer 38365
4:26.98 steer 37778
4:26.99 steer 37402
4:27.00 steer 36860
4:27.01 steer 36695
4:27.02 steer 36576
4:27.03 steer 36447
4:27.19 steer 35833
4:27.20 steer 35124
4:27.21 steer 33858
4:27.22 steer 29830
4:27.23 steer 13947
4:27.24 steer 12566
4:27.25 steer 9674
4:27.26 steer 7043
4:27.27 steer 3329
4:27.28 steer 2011
4:27.29 steer 0
4:27.38 steer 767
4:27.39 steer 2238
4:27.40 steer 4602
4:27.41 steer 21461
4:27.42 steer 21745
4:27.43 steer 24293
4:27.44 steer 26291
4:27.45 steer 29044
4:27.46 steer 45049
4:27.47 steer 46686
4:27.48 steer 48528
4:27.49 steer 50361
4:27.50 steer 53485
4:27.51 steer 54820
4:27.52 steer 55886
4:27.53 steer 57423
4:27.54 steer 57969
4:27.55 steer 58407
4:27.56 steer 58744
4:27.57 steer 58854
4:27.58 steer 58285
4:27.59 steer 57622
4:27.60 steer 56466
4:27.61 steer 52728
4:27.62 steer 50267
4:27.63 steer 34262
4:27.64 steer 31567
4:27.65 steer 29892
4:27.66 steer 28525
4:27.67 steer 27415
4:27.68 steer 26525
4:27.69 steer 25812
4:27.70 steer 25241
4:27.71 steer 24784
4:27.72 steer 24433
4:27.73 steer 23915
4:27.74 steer 23738
4:27.75 steer 23624
4:27.78 steer 24344
4:27.79 steer 27046
4:27.81 steer 31138
4:27.82 steer 33713
4:27.83 steer 36269
4:27.84 steer 41592
4:27.85 steer 44413
4:27.86 steer 47030
4:27.87 steer 52767
4:27.88 steer 65536
4:27.94 steer 64556
4:27.95 steer 62625
4:27.96 steer 44046
4:27.97 steer 22718
4:27.98 steer 20263
4:27.99 steer 1825
4:28.02 steer 3190
4:28.03 steer 22612
4:28.04 steer 24784
4:28.05 steer 44482
4:28.06 steer 46712
4:28.07 steer 65536
4:28.26 steer 64010
4:28.27 steer 46650
4:28.28 steer 44012
4:28.29 steer 17461
4:28.30 steer 0
4:28.38 steer 15928
4:28.39 steer 17266
4:28.40 steer 18484
4:28.41 steer 20614
4:28.43 steer 23449
4:28.44 steer 25495
4:28.45 steer 28220
4:28.46 steer 46634
4:28.47 steer 62418
4:28.48 steer 65536
4:28.57 steer 65113
4:28.58 steer 42496
4:28.59 steer 26952
4:28.60 steer 24509
4:28.61 steer 8130
4:28.63 steer 8655
4:28.64 steer 10687
4:28.65 steer 13291
4:28.66 steer 34567
4:28.67 steer 36730
4:28.68 steer 39117
4:28.69 steer 57657
4:28.71 steer 60035
4:28.72 steer 60992
4:28.73 steer 65536
4:28.83 steer 63710
4:28.85 steer 44686
4:28.86 steer 20314
4:28.87 steer 2132
4:28.88 steer 0
4:29.01 steer 15355
4:29.02 steer 37379
4:29.04 steer 61221
4:29.05 steer 65536
4:29.18 steer 64237
4:29.19 steer 48856
4:29.20 steer 22603
4:29.21 steer 5206
4:29.22 steer 2518
4:29.23 steer 0
4:29.40 steer 16653
4:29.41 steer 17848
4:29.42 steer 35856
4:29.43 steer 37530
4:29.44 steer 40312
4:29.45 steer 58636
4:29.46 steer 65536
4:29.56 steer 64132
4:29.57 steer 48388
4:29.58 steer 21520
4:29.59 steer 2114
4:29.60 steer 0
4:29.66 steer 18140
4:29.67 steer 45494
4:29.68 steer 47962
4:29.69 steer 65536
4:29.83 steer 61696
4:29.84 steer 41248
4:29.85 steer 38294
4:29.86 steer 11497
4:29.87 steer 0
4:30.51 steer -9238
4:30.52 steer -10509
4:30.53 steer -15619
4:30.54 steer -31447
4:30.55 steer -32124
4:30.56 steer -32911
4:30.57 steer -34037
4:30.58 steer -35264
4:30.59 steer -37044
4:30.60 steer -37681
4:30.61 steer -38546
4:30.62 steer -37711
4:30.63 steer -34796
4:30.64 steer -8582
4:30.65 steer 0
4:30.67 steer 14266
4:30.68 steer 16571
4:30.69 steer 41397
4:30.70 steer 44230
4:30.71 steer 65536
4:30.87 steer 64877
4:30.88 steer 41046
4:30.89 steer 23378
4:30.90 steer 4068
4:30.91 steer 0
4:30.93 steer -16555
4:30.94 steer -18727
4:30.95 steer -39913
4:30.96 steer -55109
4:30.97 steer -65536
4:31.13 steer -65054
4:31.14 steer -63017
4:31.15 steer -43207
4:31.16 steer -27571
4:31.17 steer 0
4:31.19 steer 12077
4:31.20 steer 44787
4:31.21 steer 63781
4:31.22 steer 65536
4:31.40 steer 63980
4:31.41 steer 45429
4:31.42 steer 26993
4:31.43 steer 0
4:31.55 steer -14841
4:31.56 steer -16298
4:31.57 steer -18279
4:31.58 steer -20591
4:31.59 steer -22858
4:31.60 steer -26355
4:31.61 steer -27608
4:31.62 steer -29392
4:31.64 steer -29663
4:31.65 steer -29372
4:31.66 steer -28236
4:31.67 steer -27826
4:31.68 steer -27488
4:31.69 steer -27142
4:31.70 steer -25679
4:31.71 steer -23663
4:31.72 steer -7655
4:31.73 steer -5247
4:31.74 steer 0
4:31.99 steer 20293
4:32.00 steer 21442
4:32.01 steer 23991
4:32.02 steer 41436
4:32.03 steer 42078
4:32.04 steer 42578
4:32.05 steer 42198
4:32.06 steer 27131
4:32.07 steer 11481
4:32.08 steer 0
4:32.30 steer -1433
4:32.31 steer -3779
4:32.32 steer -6408
4:32.33 steer -23025
4:32.34 steer -25447
4:32.35 steer -27294
4:32.36 steer -28823
4:32.37 steer -30099
4:32.38 steer -31936
4:32.39 steer -30525
4:32.41 steer -1534
4:32.42 steer 3495
4:32.43 steer 0
4:32.71 steer 18851
4:32.72 steer 21676
4:32.73 steer 40638
4:32.74 steer 41867
4:32.75 steer 47246
4:32.76 steer 64045
4:32.77 steer 65536
4:32.95 steer 65318
4:32.96 steer 64822
4:32.97 steer 63480
4:32.98 steer 61515
4:32.99 steer 45581
4:33.00 steer 22926
4:33.01 steer 20509
4:33.02 steer 0
4:33.82 steer -15619
4:33.83 steer -17323
4:33.84 steer -37679
4:33.85 steer -57971
4:33.86 steer -65536
4:34.15-4:34.51 press down
4:34.41 steer -64983
4:34.42 steer -62501
4:34.43 steer -38358
4:34.44 steer -20486
4:34.45 steer -694
4:34.46 steer 0
4:34.52 steer -4637
4:34.53 steer -22225
4:34.54 steer -23975
4:34.55 steer -40182
4:34.56 steer -42186
4:34.57 steer -60856
4:34.58 steer -65536
4:34.66-4:34.71 press down
4:34.75 steer -63939
4:34.76 steer -46718
4:34.77 steer -31360
4:34.78 steer -13034
4:34.79 steer 0
4:34.83 press up
4:35.22 steer -1105
4:35.24 steer 0
4:35.30 steer -1235
4:35.31 steer -22651
4:35.32 steer -24885
4:35.33 steer -43551
4:35.34 steer -45377
4:35.35 steer -47496
4:35.36 steer -49441
4:35.37 steer -53131
4:35.38 steer -65536
4:35.45 steer -63636
4:35.46 steer -44030
4:35.47 steer -24339
4:35.48 steer 4550
4:35.49 steer 0
4:35.71 steer -3329
4:35.72 steer -5758
4:35.73 steer -7752
4:35.74 steer -9591
4:35.75 steer -12224
4:35.76 steer -30342
4:35.77 steer -32328
4:35.78 steer -34941
4:35.79 steer -40099
4:35.80 steer -42588
4:35.81 steer -44723
4:35.82 steer -47787
4:35.83 steer -48858
4:35.85 steer -48618
4:35.86 steer -47475
4:35.87 steer -45500
4:35.88 steer -40585
4:35.89 steer -38248
4:35.90 steer -36404
4:35.91 steer -33899
4:35.92 steer -33411
4:35.94 steer -38097
4:35.96 steer -65536
4:36.33 steer -63171
4:36.34 steer -42136
4:36.35 steer -16282
4:36.36 steer 6268
4:36.37 steer 0
